species,locus,accession,seq_len,sci_name,ncbi_name,ncbi_taxid,outgroup
Pleopeltis_collinsii,trnL-trnF,EU650091,284,Pleopeltis collinsii (Maxon) A. R. Sm. & Tejero,Pleopeltis collinsii (Maxon) A.R.Sm. & Tejero,548182,FALSE
Pleopeltis_complanata,rbcL,MW138186,1309,Pleopeltis complanata (Weath.) E. A. Hooper,Pleopeltis complanata (Weath.) E.A.Hooper,104278,FALSE
Pleopeltis_conzattii,rbcL,EU650103,1314,Pleopeltis conzattii (Weath.) R. M. Tryon & A. F. Tryon,Pleopeltis conzattii (Weath.) R.M.Tryon & A.F.Tryon,104279,FALSE
Pleopeltis_conzattii,rps4,EU650142,569,Pleopeltis conzattii (Weath.) R. M. Tryon & A. F. Tryon,Pleopeltis conzattii (Weath.) R.M.Tryon & A.F.Tryon,104279,FALSE
Pleopeltis_conzattii,rps4-trnS,EU650142,564,Pleopeltis conzattii (Weath.) R. M. Tryon & A. F. Tryon,Pleopeltis conzattii (Weath.) R.M.Tryon & A.F.Tryon,104279,FALSE
Pleopeltis_conzattii,trnL-trnF,EU650064,230,Pleopeltis conzattii (Weath.) R. M. Tryon & A. F. Tryon,Pleopeltis conzattii (Weath.) R.M.Tryon & A.F.Tryon,104279,FALSE
Pleopeltis_crassinervata,rbcL,EU650105,1309,Pleopeltis crassinervata (Fée) T. Moore,Pleopeltis crassinervata (Fee) T.Moore,104280,FALSE
Pleopeltis_crassinervata,rps4,EU650144,563,Pleopeltis crassinervata (Fée) T. Moore,Pleopeltis crassinervata (Fee) T.Moore,104280,FALSE
Pleopeltis_crassinervata,rps4-trnS,EU650144,562,Pleopeltis crassinervata (Fée) T. Moore,Pleopeltis crassinervata (Fee) T.Moore,104280,FALSE
Pleopeltis_crassinervata,trnL-trnF,EU650066,263,Pleopeltis crassinervata (Fée) T. Moore,Pleopeltis crassinervata (Fee) T.Moore,104280,FALSE
Pleopeltis_desvauxii,rbcL,AY362584,1250,Pleopeltis desvauxii (Klotzsch) Salino,Pleopeltis desvauxii (Klotzsch) Salino,253740,FALSE
Pleopeltis_disjuncta,rbcL,EU650127,1294,Pleopeltis disjuncta M. Kessler & A. R. Sm.,Pleopeltis disjuncta M.Kessler & A.R.Sm.,548174,FALSE
Pleopeltis_disjuncta,rps4,EU650166,558,Pleopeltis disjuncta M. Kessler & A. R. Sm.,Pleopeltis disjuncta M.Kessler & A.R.Sm.,548174,FALSE
Pleopeltis_disjuncta,rps4-trnS,EU650166,565,Pleopeltis disjuncta M. Kessler & A. R. Sm.,Pleopeltis disjuncta M.Kessler & A.R.Sm.,548174,FALSE
Pleopeltis_disjuncta,trnL-trnF,EU650088,277,Pleopeltis disjuncta M. Kessler & A. R. Sm.,Pleopeltis disjuncta M.Kessler & A.R.Sm.,548174,FALSE
Pleopeltis_ecklonii,trnL-trnF,HQ641002,716,Pleopeltis ecklonii (Kunze) A. R. Sm.,Pleopeltis polypodioides subsp. ecklonii (Kunze) J.P.Roux,989141,FALSE
Pleopeltis_fallax,rbcL,MW620401,1308,Pleopeltis fallax (Schltdl. & Cham.) Mickel & Beitel,Pleopeltis fallax (Schltdl. & Cham.) Mickel & Beitel,548175,FALSE
Pleopeltis_fallax,rps4,EU650147,560,Pleopeltis fallax (Schltdl. & Cham.) Mickel & Beitel,Pleopeltis fallax (Schltdl. & Cham.) Mickel & Beitel,548175,FALSE
Pleopeltis_fallax,rps4-trnS,EU650147,563,Pleopeltis fallax (Schltdl. & Cham.) Mickel & Beitel,Pleopeltis fallax (Schltdl. & Cham.) Mickel & Beitel,548175,FALSE
Pleopeltis_fallax,trnL-trnF,EU650069,278,Pleopeltis fallax (Schltdl. & Cham.) Mickel & Beitel,Pleopeltis fallax (Schltdl. & Cham.) Mickel & Beitel,548175,FALSE
Pleopeltis_fraseri,rbcL,DQ642176,1240,Pleopeltis fraseri (Kuhn) A. R. Sm.,Pleopeltis fraseri (Mett. ex Kuhn) A.R.Sm.,392248,FALSE
Pleopeltis_fraseri,rps4,DQ642215,581,Pleopeltis fraseri (Kuhn) A. R. Sm.,Pleopeltis fraseri (Mett. ex Kuhn) A.R.Sm.,392248,FALSE
Pleopeltis_fraseri,rps4-trnS,DQ642215,532,Pleopeltis fraseri (Kuhn) A. R. Sm.,Pleopeltis fraseri (Mett. ex Kuhn) A.R.Sm.,392248,FALSE
Pleopeltis_fraseri,trnL-trnF,DQ642263,266,Pleopeltis fraseri (Kuhn) A. R. Sm.,Pleopeltis fraseri (Mett. ex Kuhn) A.R.Sm.,392248,FALSE
Pleopeltis_friedrichsthaliana,rbcL,EU650128,1303,Pleopeltis friedrichsthaliana (Kunze) A. R. Sm. & Tejero,Pleopeltis friedrichsthaliana (Kunze) A.R.Sm. & Tejero,548183,FALSE
Pleopeltis_friedrichsthaliana,rps4,EU650167,565,Pleopeltis friedrichsthaliana (Kunze) A. R. Sm. & Tejero,Pleopeltis friedrichsthaliana (Kunze) A.R.Sm. & Tejero,548183,FALSE
Pleopeltis_friedrichsthaliana,rps4-trnS,EU650167,565,Pleopeltis friedrichsthaliana (Kunze) A. R. Sm. & Tejero,Pleopeltis friedrichsthaliana (Kunze) A.R.Sm. & Tejero,548183,FALSE
Pleopeltis_friedrichsthaliana,trnL-trnF,EU650089,327,Pleopeltis friedrichsthaliana (Kunze) A. R. Sm. & Tejero,Pleopeltis friedrichsthaliana (Kunze) A.R.Sm. & Tejero,548183,FALSE
Pleopeltis_fructuosa,rbcL,EU650101,1300,Pleopeltis fructuosa (Maxon & Weath.) Lellinger,Pleopeltis fructuosa (Maxon & Weath. ex Weath.) Lellinger,104281,FALSE
Pleopeltis_fructuosa,rps4,EU650140,573,Pleopeltis fructuosa (Maxon & Weath.) Lellinger,Pleopeltis fructuosa (Maxon & Weath. ex Weath.) Lellinger,104281,FALSE
Pleopeltis_fructuosa,rps4-trnS,EU650140,564,Pleopeltis fructuosa (Maxon & Weath.) Lellinger,Pleopeltis fructuosa (Maxon & Weath. ex Weath.) Lellinger,104281,FALSE
Pleopeltis_fructuosa,trnL-trnF,EU650062,304,Pleopeltis fructuosa (Maxon & Weath.) Lellinger,Pleopeltis fructuosa (Maxon & Weath. ex Weath.) Lellinger,104281,FALSE
Pleopeltis_furfuracea,rbcL,EU650126,1309,Pleopeltis furfuracea (Schltdl. & Cham.) A. R. Sm. & Tejero,Pleopeltis furfuracea (Schltdl. & Cham.) A.R.Sm. & Tejero,253787,FALSE
Pleopeltis_furfuracea,rps4,EU650165,566,Pleopeltis furfuracea (Schltdl. & Cham.) A. R. Sm. & Tejero,Pleopeltis furfuracea (Schltdl. & Cham.) A.R.Sm. & Tejero,253787,FALSE
Pleopeltis_furfuracea,rps4-trnS,EU650165,568,Pleopeltis furfuracea (Schltdl. & Cham.) A. R. Sm. & Tejero,Pleopeltis furfuracea (Schltdl. & Cham.) A.R.Sm. & Tejero,253787,FALSE
Pleopeltis_furfuracea,trnL-trnF,EU650087,274,Pleopeltis furfuracea (Schltdl. & Cham.) A. R. Sm. & Tejero,Pleopeltis furfuracea (Schltdl. & Cham.) A.R.Sm. & Tejero,253787,FALSE
Pleopeltis_guttata,rbcL,EU650111,1299,Pleopeltis guttata (Maxon) E. G. Andrews & Windham,Polypodium guttatum Maxon,104288,FALSE
Pleopeltis_guttata,rps4,EU650150,564,Pleopeltis guttata (Maxon) E. G. Andrews & Windham,Polypodium guttatum Maxon,104288,FALSE
Pleopeltis_guttata,rps4-trnS,EU650150,567,Pleopeltis guttata (Maxon) E. G. Andrews & Windham,Polypodium guttatum Maxon,104288,FALSE
Pleopeltis_guttata,trnL-trnF,EU650072,276,Pleopeltis guttata (Maxon) E. G. Andrews & Windham,Polypodium guttatum Maxon,104288,FALSE
Pleopeltis_hirsutissima,rbcL,EU650135,1316,Pleopeltis hirsutissima (Raddi) de la Sota,Polypodium hirsutissimum Raddi,392251,FALSE
Pleopeltis_hirsutissima,rps4,EU650174,563,Pleopeltis hirsutissima (Raddi) de la Sota,Polypodium hirsutissimum Raddi,392251,FALSE
Pleopeltis_hirsutissima,rps4-trnS,EU650174,574,Pleopeltis hirsutissima (Raddi) de la Sota,Polypodium hirsutissimum Raddi,392251,FALSE
Pleopeltis_hirsutissima,trnL-trnF,EU650096,264,Pleopeltis hirsutissima (Raddi) de la Sota,Polypodium hirsutissimum Raddi,392251,FALSE
Pleopeltis_intermedia,rbcL,EU650107,1281,Pleopeltis intermedia M. Kessler & A. R. Sm.,Pleopeltis intermedia M. Kessler & A.R.Sm.,548176,FALSE
Pleopeltis_intermedia,rps4,EU650146,589,Pleopeltis intermedia M. Kessler & A. R. Sm.,Pleopeltis intermedia M. Kessler & A.R.Sm.,548176,FALSE
Pleopeltis_intermedia,rps4-trnS,EU650146,564,Pleopeltis intermedia M. Kessler & A. R. Sm.,Pleopeltis intermedia M. Kessler & A.R.Sm.,548176,FALSE
Pleopeltis_intermedia,trnL-trnF,EU650068,272,Pleopeltis intermedia M. Kessler & A. R. Sm.,Pleopeltis intermedia M. Kessler & A.R.Sm.,548176,FALSE
Pleopeltis_lepidopteris,rbcL,EU650137,1289,Pleopeltis lepidopteris (Langsd. & Fisch.) de la Sota,Polypodium lepidopteris (Langsd. & Fisch.) Kunze,548184,FALSE
Pleopeltis_lepidopteris,rps4,EU650176,563,Pleopeltis lepidopteris (Langsd. & Fisch.) de la Sota,Polypodium lepidopteris (Langsd. & Fisch.) Kunze,548184,FALSE
Pleopeltis_lepidopteris,rps4-trnS,EU650176,569,Pleopeltis lepidopteris (Langsd. & Fisch.) de la Sota,Polypodium lepidopteris (Langsd. & Fisch.) Kunze,548184,FALSE
Pleopeltis_lepidopteris,trnL-trnF,EU650098,293,Pleopeltis lepidopteris (Langsd. & Fisch.) de la Sota,Polypodium lepidopteris (Langsd. & Fisch.) Kunze,548184,FALSE
Pleopeltis_lepidotricha,rbcL,EU650129,1325,Pleopeltis lepidotricha (Fée) A. R. Sm. & Tejero,Pleopeltis lepidotricha (Fee) A.R.Sm. & Tejero,548185,FALSE
Pleopeltis_lepidotricha,rps4,EU650168,563,Pleopeltis lepidotricha (Fée) A. R. Sm. & Tejero,Pleopeltis lepidotricha (Fee) A.R.Sm. & Tejero,548185,FALSE
Pleopeltis_lepidotricha,rps4-trnS,EU650168,533,Pleopeltis lepidotricha (Fée) A. R. Sm. & Tejero,Pleopeltis lepidotricha (Fee) A.R.Sm. & Tejero,548185,FALSE
Pleopeltis_lepidotricha,trnL-trnF,EU650090,275,Pleopeltis lepidotricha (Fée) A. R. Sm. & Tejero,Pleopeltis lepidotricha (Fee) A.R.Sm. & Tejero,548185,FALSE
Pleopeltis_macrocarpa,plastome,MW876352,67252,Pleopeltis macrocarpa (Bory ex Willd.) Kaulf.,Pleopeltis macrocarpa (Bory ex Willd.) Kaulf.,38350,FALSE
Pleopeltis_macrolepis,rbcL,EU650134,1294,Pleopeltis macrolepis (Maxon) A. R. Sm. & Tejero,Pleopeltis macrolepis (Maxon) A.R.Sm. & Tejero,392252,FALSE
Pleopeltis_macrolepis,rps4,EU650173,566,Pleopeltis macrolepis (Maxon) A. R. Sm. & Tejero,Pleopeltis macrolepis (Maxon) A.R.Sm. & Tejero,392252,FALSE
Pleopeltis_macrolepis,rps4-trnS,EU650173,565,Pleopeltis macrolepis (Maxon) A. R. Sm. & Tejero,Pleopeltis macrolepis (Maxon) A.R.Sm. & Tejero,392252,FALSE
Pleopeltis_macrolepis,trnL-trnF,EU650095,277,Pleopeltis macrolepis (Maxon) A. R. Sm. & Tejero,Pleopeltis macrolepis (Maxon) A.R.Sm. & Tejero,392252,FALSE
Pleopeltis_madrensis,rbcL,EU650110,1299,Pleopeltis madrensis (J. Sm.) A. R. Sm. & Tejero,Pleopeltis madrensis (J.Sm. ) A.R. Sm. & Tejero,548186,FALSE
Pleopeltis_madrensis,rps4,EU650149,562,Pleopeltis madrensis (J. Sm.) A. R. Sm. & Tejero,Pleopeltis madrensis (J.Sm. ) A.R. Sm. & Tejero,548186,FALSE
Pleopeltis_madrensis,rps4-trnS,EU650149,568,Pleopeltis madrensis (J. Sm.) A. R. Sm. & Tejero,Pleopeltis madrensis (J.Sm. ) A.R. Sm. & Tejero,548186,FALSE
Pleopeltis_madrensis,trnL-trnF,EU650071,271,Pleopeltis madrensis (J. Sm.) A. R. Sm. & Tejero,Pleopeltis madrensis (J.Sm. ) A.R. Sm. & Tejero,548186,FALSE
Pleopeltis_marginata,rbcL,AY362583,1320,Pleopeltis marginata A. R. Sm. & Tejero,Neurodium lanceolatum (L.) Fee,253770,FALSE
Pleopeltis_marginata,rps4,EU650139,565,Pleopeltis marginata A. R. Sm. & Tejero,Neurodium lanceolatum (L.) Fee,253770,FALSE
Pleopeltis_marginata,rps4-trnS,EU650139,560,Pleopeltis marginata A. R. Sm. & Tejero,Neurodium lanceolatum (L.) Fee,253770,FALSE
Pleopeltis_marginata,trnL-trnF,EU650061,325,Pleopeltis marginata A. R. Sm. & Tejero,Neurodium lanceolatum (L.) Fee,253770,FALSE
Pleopeltis_mexicana,rbcL,EU650102,1328,Pleopeltis mexicana (Fée) Mickel & Beitel,Pleopeltis mexicana (Fee) Mickel & Beitel,104282,FALSE
Pleopeltis_mexicana,rps4,EU650141,561,Pleopeltis mexicana (Fée) Mickel & Beitel,Pleopeltis mexicana (Fee) Mickel & Beitel,104282,FALSE
Pleopeltis_mexicana,rps4-trnS,EU650141,541,Pleopeltis mexicana (Fée) Mickel & Beitel,Pleopeltis mexicana (Fee) Mickel & Beitel,104282,FALSE
Pleopeltis_mexicana,trnL-trnF,EU650063,253,Pleopeltis mexicana (Fée) Mickel & Beitel,Pleopeltis mexicana (Fee) Mickel & Beitel,104282,FALSE
Pleopeltis_michauxiana,rbcL,MH549950,570,Pleopeltis michauxiana (Weath.) Hickey & Sprunt,Pleopeltis polypodioides var. michauxiana (Weath.) E.B.Andrews & Windham,989143,FALSE
Pleopeltis_minima,trnL-trnF,HQ641018,711,Pleopeltis minima (Bory) J. Prado & R. Y. Hirai,Polypodium polypodioides var. minus,991799,FALSE
Pleopeltis_monosora,rbcL,EU650118,1304,Pleopeltis monosora (Desv.) A. R. Sm.,Pleopeltis monosora (Desv.) A.R.Sm. ,253776,FALSE
Pleopeltis_monosora,rps4,EU650157,564,Pleopeltis monosora (Desv.) A. R. Sm.,Pleopeltis monosora (Desv.) A.R.Sm. ,253776,FALSE
Pleopeltis_monosora,rps4-trnS,EU650157,551,Pleopeltis monosora (Desv.) A. R. Sm.,Pleopeltis monosora (Desv.) A.R.Sm. ,253776,FALSE
Pleopeltis_monosora,trnL-trnF,EU650079,278,Pleopeltis monosora (Desv.) A. R. Sm.,Pleopeltis monosora (Desv.) A.R.Sm. ,253776,FALSE
Pleopeltis_montigena,rbcL,EU650114,1336,Pleopeltis montigena (Maxon) A. R. Sm. & Tejero,Pleopeltis montigena (Maxon) A.R.Sm. & Tejero,548187,FALSE
Pleopeltis_montigena,rps4,EU650153,563,Pleopeltis montigena (Maxon) A. R. Sm. & Tejero,Pleopeltis montigena (Maxon) A.R.Sm. & Tejero,548187,FALSE
Pleopeltis_montigena,rps4-trnS,EU650153,573,Pleopeltis montigena (Maxon) A. R. Sm. & Tejero,Pleopeltis montigena (Maxon) A.R.Sm. & Tejero,548187,FALSE
Pleopeltis_montigena,trnL-trnF,EU650075,277,Pleopeltis montigena (Maxon) A. R. Sm. & Tejero,Pleopeltis montigena (Maxon) A.R.Sm. & Tejero,548187,FALSE
Pleopeltis_munchii,rbcL,EU650113,1274,Pleopeltis munchii (Christ) A. R. Sm.,Pleopeltis munchii (H.Christ) A.R.Sm.,253775,FALSE
Pleopeltis_munchii,rps4,EU650152,562,Pleopeltis munchii (Christ) A. R. Sm.,Pleopeltis munchii (H.Christ) A.R.Sm.,253775,FALSE
Pleopeltis_munchii,rps4-trnS,EU650152,564,Pleopeltis munchii (Christ) A. R. Sm.,Pleopeltis munchii (H.Christ) A.R.Sm.,253775,FALSE
Pleopeltis_munchii,trnL-trnF,EU650074,270,Pleopeltis munchii (Christ) A. R. Sm.,Pleopeltis munchii (H.Christ) A.R.Sm.,253775,FALSE
Pleopeltis_murorum,rbcL,EU650119,1233,Pleopeltis murorum (Hook.) A.R.Sm. & Tejero,Pleopeltis murorum (Hook.) A.R.Sm. & Tejero,548188,FALSE
Pleopeltis_murorum,rps4,EU650158,573,Pleopeltis murorum (Hook.) A.R.Sm. & Tejero,Pleopeltis murorum (Hook.) A.R.Sm. & Tejero,548188,FALSE
Pleopeltis_murorum,rps4-trnS,EU650158,563,Pleopeltis murorum (Hook.) A.R.Sm. & Tejero,Pleopeltis murorum (Hook.) A.R.Sm. & Tejero,548188,FALSE
Pleopeltis_murorum,trnL-trnF,EU650080,317,Pleopeltis murorum (Hook.) A.R.Sm. & Tejero,Pleopeltis murorum (Hook.) A.R.Sm. & Tejero,548188,FALSE
Pleopeltis_myriolepis,rbcL,EU650131,1287,Pleopeltis myriolepis (Christ) A. R. Sm. & Tejero,Pleopeltis myriolepis (Christ) A.R.Sm. & Tejero,253791,FALSE
Pleopeltis_myriolepis,rps4,EU650170,579,Pleopeltis myriolepis (Christ) A. R. Sm. & Tejero,Pleopeltis myriolepis (Christ) A.R.Sm. & Tejero,253791,FALSE
Pleopeltis_myriolepis,rps4-trnS,EU650170,564,Pleopeltis myriolepis (Christ) A. R. Sm. & Tejero,Pleopeltis myriolepis (Christ) A.R.Sm. & Tejero,253791,FALSE
Pleopeltis_myriolepis,trnL-trnF,EU650092,272,Pleopeltis myriolepis (Christ) A. R. Sm. & Tejero,Pleopeltis myriolepis (Christ) A.R.Sm. & Tejero,253791,FALSE
Pleopeltis_platylepis,rbcL,EU650115,1285,Pleopeltis platylepis (Mett. ex Kuhn) A. R. Sm. & Tejero,Pleopeltis platylepis (Mett. ex Kuhn) A.R.Sm. & Tejero,548189,FALSE
Pleopeltis_platylepis,rps4,EU650154,560,Pleopeltis platylepis (Mett. ex Kuhn) A. R. Sm. & Tejero,Pleopeltis platylepis (Mett. ex Kuhn) A.R.Sm. & Tejero,548189,FALSE
Pleopeltis_platylepis,rps4-trnS,EU650154,530,Pleopeltis platylepis (Mett. ex Kuhn) A. R. Sm. & Tejero,Pleopeltis platylepis (Mett. ex Kuhn) A.R.Sm. & Tejero,548189,FALSE
Pleopeltis_platylepis,trnL-trnF,EU650076,282,Pleopeltis platylepis (Mett. ex Kuhn) A. R. Sm. & Tejero,Pleopeltis platylepis (Mett. ex Kuhn) A.R.Sm. & Tejero,548189,FALSE
Pleopeltis_plebeia,rbcL,EU650116,1290,Pleopeltis plebeia (Schltdl. & Cham.) A. R. Sm. & Tejero,Pleopeltis plebeia (Schltdl. & Cham.) A.R.Sm. & Tejero,548190,FALSE
Pleopeltis_plebeia,rps4,EU650155,561,Pleopeltis plebeia (Schltdl. & Cham.) A. R. Sm. & Tejero,Pleopeltis plebeia (Schltdl. & Cham.) A.R.Sm. & Tejero,548190,FALSE
Pleopeltis_plebeia,rps4-trnS,EU650155,566,Pleopeltis plebeia (Schltdl. & Cham.) A. R. Sm. & Tejero,Pleopeltis plebeia (Schltdl. & Cham.) A.R.Sm. & Tejero,548190,FALSE
Pleopeltis_plebeia,trnL-trnF,EU650077,310,Pleopeltis plebeia (Schltdl. & Cham.) A. R. Sm. & Tejero,Pleopeltis plebeia (Schltdl. & Cham.) A.R.Sm. & Tejero,548190,FALSE
Pleopeltis_pleopeltifolia,rbcL,EU650121,1272,Pleopeltis pleopeltifolia (Raddi) Alston,Pleopeltis pleopeltifolia (Raddi) Alston,548177,FALSE
Pleopeltis_pleopeltifolia,rps4,EU650160,564,Pleopeltis pleopeltifolia (Raddi) Alston,Pleopeltis pleopeltifolia (Raddi) Alston,548177,FALSE
Pleopeltis_pleopeltifolia,rps4-trnS,EU650160,553,Pleopeltis pleopeltifolia (Raddi) Alston,Pleopeltis pleopeltifolia (Raddi) Alston,548177,FALSE
Pleopeltis_pleopeltifolia,trnL-trnF,EU650082,188,Pleopeltis pleopeltifolia (Raddi) Alston,Pleopeltis pleopeltifolia (Raddi) Alston,548177,FALSE
Pleopeltis_polylepis,rbcL,EU650104,1321,Pleopeltis polylepis (Roem. ex Kunze) T. Moore,Pleopeltis polylepis (Roem. ex Kunze) T.Moore,104283,FALSE
Pleopeltis_polylepis,rps4,EU650143,562,Pleopeltis polylepis (Roem. ex Kunze) T. Moore,Pleopeltis polylepis (Roem. ex Kunze) T.Moore,104283,FALSE
Pleopeltis_polylepis,rps4-trnS,EU650143,563,Pleopeltis polylepis (Roem. ex Kunze) T. Moore,Pleopeltis polylepis (Roem. ex Kunze) T.Moore,104283,FALSE
Pleopeltis_polylepis,trnL-trnF,EU650065,243,Pleopeltis polylepis (Roem. ex Kunze) T. Moore,Pleopeltis polylepis (Roem. ex Kunze) T.Moore,104283,FALSE
Pleopeltis_polypodioides,plastome,MW876353,67308,Pleopeltis polypodioides (L.) E. G. Andrews & Windham,Pleopeltis polypodioides (L.) E.G.Andrews & Windham,104284,FALSE
Pleopeltis_pycnocarpa,rbcL,EU650120,1321,Pleopeltis pycnocarpa (C. Chr.) A. R. Sm.,Pleopeltis pycnocarpa (C.Chr.) A.R.Sm.,548180,FALSE
Pleopeltis_pycnocarpa,rps4,EU650159,563,Pleopeltis pycnocarpa (C. Chr.) A. R. Sm.,Pleopeltis pycnocarpa (C.Chr.) A.R.Sm.,548180,FALSE
Pleopeltis_pycnocarpa,rps4-trnS,EU650159,565,Pleopeltis pycnocarpa (C. Chr.) A. R. Sm.,Pleopeltis pycnocarpa (C.Chr.) A.R.Sm.,548180,FALSE
Pleopeltis_pycnocarpa,trnL-trnF,EU650081,318,Pleopeltis pycnocarpa (C. Chr.) A. R. Sm.,Pleopeltis pycnocarpa (C.Chr.) A.R.Sm.,548180,FALSE
Pleopeltis_pyrrholepis,rbcL,EU650133,1322,Pleopeltis pyrrholepis (Fée) A. R. Sm. & Tejero,Pleopeltis pyrrholepis (Fee) A.R.Sm. & Tejero,548191,FALSE
Pleopeltis_pyrrholepis,rps4,EU650172,563,Pleopeltis pyrrholepis (Fée) A. R. Sm. & Tejero,Pleopeltis pyrrholepis (Fee) A.R.Sm. & Tejero,548191,FALSE
Pleopeltis_pyrrholepis,rps4-trnS,EU650172,564,Pleopeltis pyrrholepis (Fée) A. R. Sm. & Tejero,Pleopeltis pyrrholepis (Fee) A.R.Sm. & Tejero,548191,FALSE
Pleopeltis_pyrrholepis,trnL-trnF,EU650094,271,Pleopeltis pyrrholepis (Fée) A. R. Sm. & Tejero,Pleopeltis pyrrholepis (Fee) A.R.Sm. & Tejero,548191,FALSE
Pleopeltis_remota,rbcL,DQ642180,1270,Pleopeltis remota (Desv.) A. R. Sm.,Pleopeltis remota (Desv.) A.R.Sm.,392249,FALSE
Pleopeltis_remota,rps4,DQ642220,568,Pleopeltis remota (Desv.) A. R. Sm.,Pleopeltis remota (Desv.) A.R.Sm.,392249,FALSE
Pleopeltis_remota,rps4-trnS,DQ642220,549,Pleopeltis remota (Desv.) A. R. Sm.,Pleopeltis remota (Desv.) A.R.Sm.,392249,FALSE
Pleopeltis_remota,trnL-trnF,DQ642268,295,Pleopeltis remota (Desv.) A. R. Sm.,Pleopeltis remota (Desv.) A.R.Sm.,392249,FALSE
Pleopeltis_rosei,rbcL,AY362608,1320,Pleopeltis rosei (Maxon) A. R. Sm. & Tejero,Pleopeltis rosei (Maxon) A.R.Sm. & Tejero,104290,FALSE
Pleopeltis_rosei,rps4,AY362680,546,Pleopeltis rosei (Maxon) A. R. Sm. & Tejero,Pleopeltis rosei (Maxon) A.R.Sm. & Tejero,104290,FALSE
Pleopeltis_rosei,rps4-trnS,AY362680,343,Pleopeltis rosei (Maxon) A. R. Sm. & Tejero,Pleopeltis rosei (Maxon) A.R.Sm. & Tejero,104290,FALSE
Pleopeltis_rzedowskiana,rbcL,EU650117,1287,Pleopeltis rzedowskiana (Mickel) A. R. Sm. & Tejero,Pleopeltis rzedowskiana (Mickel) A.R.Sm. & Tejero,548192,FALSE
Pleopeltis_rzedowskiana,rps4,EU650156,563,Pleopeltis rzedowskiana (Mickel) A. R. Sm. & Tejero,Pleopeltis rzedowskiana (Mickel) A.R.Sm. & Tejero,548192,FALSE
Pleopeltis_rzedowskiana,rps4-trnS,EU650156,568,Pleopeltis rzedowskiana (Mickel) A. R. Sm. & Tejero,Pleopeltis rzedowskiana (Mickel) A.R.Sm. & Tejero,548192,FALSE
Pleopeltis_rzedowskiana,trnL-trnF,EU650078,273,Pleopeltis rzedowskiana (Mickel) A. R. Sm. & Tejero,Pleopeltis rzedowskiana (Mickel) A.R.Sm. & Tejero,548192,FALSE
Pleopeltis_sanctae-rosae,atpA,EF463840,1506,Pleopeltis sanctae-rosae (Maxon) A. R. Sm. & Tejero,Pleopeltis sanctae-rosae (Maxon) A.R.Sm. & Tejero,449811,FALSE
Pleopeltis_sanctae-rosae,atpB,EF463509,1278,Pleopeltis sanctae-rosae (Maxon) A. R. Sm. & Tejero,Pleopeltis sanctae-rosae (Maxon) A.R.Sm. & Tejero,449811,FALSE
Pleopeltis_sanctae-rosae,rbcL,EF463258,1308,Pleopeltis sanctae-rosae (Maxon) A. R. Sm. & Tejero,Pleopeltis sanctae-rosae (Maxon) A.R.Sm. & Tejero,449811,FALSE
Pleopeltis_thyssanolepis,rbcL,EU650112,1294,Pleopeltis thyssanolepis (A. Braun ex Klotzsch) E. G. Andrews & Windham,Pleopeltis thyssanolepis (A.Braun ex Klotzsch) E.G.Andrews & Windham,38351,FALSE
Pleopeltis_thyssanolepis,rps4,EU650151,563,Pleopeltis thyssanolepis (A. Braun ex Klotzsch) E. G. Andrews & Windham,Pleopeltis thyssanolepis (A.Braun ex Klotzsch) E.G.Andrews & Windham,38351,FALSE
Pleopeltis_thyssanolepis,rps4-trnS,EU650151,565,Pleopeltis thyssanolepis (A. Braun ex Klotzsch) E. G. Andrews & Windham,Pleopeltis thyssanolepis (A.Braun ex Klotzsch) E.G.Andrews & Windham,38351,FALSE
Pleopeltis_thyssanolepis,trnL-trnF,EU650073,305,Pleopeltis thyssanolepis (A. Braun ex Klotzsch) E. G. Andrews & Windham,Pleopeltis thyssanolepis (A.Braun ex Klotzsch) E.G.Andrews & Windham,38351,FALSE
Pleopeltis_tweediana,rbcL,DQ642182,1254,Pleopeltis tweediana (Hook.) A. R. Sm.,Pleopeltis tweediana (Hook.) A.R.Sm.,392250,FALSE
Pleopeltis_tweediana,rps4,DQ642222,575,Pleopeltis tweediana (Hook.) A. R. Sm.,Pleopeltis tweediana (Hook.) A.R.Sm.,392250,FALSE
Pleopeltis_tweediana,rps4-trnS,DQ642222,548,Pleopeltis tweediana (Hook.) A. R. Sm.,Pleopeltis tweediana (Hook.) A.R.Sm.,392250,FALSE
Pleopeltis_tweediana,trnL-trnF,DQ642270,309,Pleopeltis tweediana (Hook.) A. R. Sm.,Pleopeltis tweediana (Hook.) A.R.Sm.,392250,FALSE
Pleopeltis_villagranii,rbcL,MW620404,1308,Pleopeltis villagranii (Copel.) A. R. Sm. & Tejero,Pleopeltis villagranii (Copel.) A.R.Sm. & Tejero,2906640,FALSE
Pleopeltis_wiesbaurii,rbcL,EU650109,1318,Pleopeltis wiesbaurii (Sodiro) Lellinger,Pleopeltis wiesbaurii (Sodiro) Lellinger,548181,FALSE
Pleopeltis_wiesbaurii,rps4,EU650148,564,Pleopeltis wiesbaurii (Sodiro) Lellinger,Pleopeltis wiesbaurii (Sodiro) Lellinger,548181,FALSE
Pleopeltis_wiesbaurii,rps4-trnS,EU650148,529,Pleopeltis wiesbaurii (Sodiro) Lellinger,Pleopeltis wiesbaurii (Sodiro) Lellinger,548181,FALSE
